일시,평균기온(℃),평균풍속(m/s),평균습도(%rh),평균일강수량(mm),일사합,최대전력(MW),요일,전력사용량(kwh),코스피,공휴일/국경일,평일/주말,미세먼지,최저기온(℃),최고기온(℃),평균 현지기압(hPa),평균지면온도(℃),합계 소형증발량(mm),전력,소비계수,평균전력사용량
 2019-07-23,27.9,1.8,78,0,20.71,84164,화,13.1802,2101.45,0,0,24,24.4,32.9,995.3,29.3,4.4,16.93154477,1000,13.1802
 2019-07-24,26.8,1.7,83,0.5,9.19,82716,수,13.1802,2082.3,0,0,21,25.2,27.2,994.5,26.5,1.4,16.64024591,1000,13.1802
 2019-07-25,26.6,1.6,90,16.3,7.81,82349,목,13.1802,2074.48,0,0,23,25.6,27.4,994.6,26.6,1.2,16.56641533,1000,13.1802
 2019-07-26,26.5,1.8,89,19,7.12,80943,금,13.1802,2066.26,0,0,17,23.7,25.9,993.9,25.4,1.1,16.28356576,1000,13.1802
 2019-07-27,27.1,1.4,88,12.1,14.26,71548,토,13.1802,2092.09,0,1,17,24.9,33.4,995.7,29.6,4.5,14.39354314,1000,13.1802
 2019-07-28,26.9,2,86,10.9,9.08,67137,일,13.1802,2092.09,0,1,13,25,28.2,998.2,26.4,1.5,13.50616797,1000,13.1802
 2019-07-29,27.8,2.1,78,0.1,18.05,80114,월,13.1802,2029.48,0,0,13,25.6,30,999.2,27.5,4,16.11679314,1000,13.1802
 2019-07-30,28.4,2.5,77,0.7,17,81567,화,13.1802,2038.68,0,0,18,26.3,30.8,997.1,27.2,3.5,16.40909786,1000,13.1802
 2019-07-31,28.4,2.3,78,6,15.71,78182,수,13.1802,2024.55,0,0,15,24,27.5,999.3,25.7,1.2,15.72812643,1000,13.1802
 2019-08-01,28.4,1.6,78,3.4,21.08,77967,목,17.58162,2017.34,0,0,11,23.5,30.1,1002,26.7,3.8,15.68487419,1000,17.58162
 2019-08-02,28.8,1.3,75,0.1,23.79,77913,금,17.58162,1998.13,0,0,17,24.7,33.1,1001.8,28.8,5.1,15.67401083,1000,17.58162
 2019-08-03,28.3,1.3,77,0.5,21.74,70485,토,17.58162,2092.09,0,1,20,25.6,36,1001,30.5,6.3,14.17969599,1000,17.58162
 2019-08-04,28.4,1.2,76,0.6,22,70852,일,17.58162,2092.09,0,1,25,25,34.4,1000.9,29.6,5.1,14.25352657,1000,17.58162
 2019-08-05,28.8,1.2,75,0.7,21.78,82885,월,17.58162,1946.98,0,0,38,25.6,35.9,999.7,30.5,6.6,16.67424419,1000,17.58162
 2019-08-06,27.6,1.9,75,10.9,17.27,82491,화,17.58162,1917.5,0,0,28,27.9,36.8,996.9,31.7,7.4,16.59498193,1000,17.58162
 2019-08-07,27.2,1.8,82,14.7,17.23,81077,수,17.58162,1909.71,0,0,17,23.9,30.3,995.6,27.5,2.2,16.31052297,1000,17.58162
 2019-08-08,27.6,1.3,81,5.7,18.01,84356,목,17.58162,1920.61,0,0,37,25.9,32.7,998.3,29.7,5.2,16.97017003,1000,17.58162
 2019-08-09,28.3,1.2,77,0.1,21.1,85400,금,17.58162,1937.75,0,0,25,26,34.6,997.7,30.3,6,17.1801949,1000,17.58162
 2019-08-10,28.6,2.1,73,0,22.33,75211,토,17.58162,2092.09,0,1,17,26.6,36.5,996,33.1,8.1,15.13044073,1000,17.58162
 2019-08-11,28.3,3.4,71,8,18.69,73304,일,17.58162,2092.09,0,1,18,26.3,35.7,992.2,33.2,7.4,14.74680336,1000,17.58162
 2019-08-12,27.7,2.3,83,15.5,12.96,86941,월,17.58162,1942.29,0,0,18,24.8,28.5,990.7,26.8,1.6,17.49020286,1000,17.58162
 2019-08-13,28.5,1.6,77,1.2,20.89,90314,화,17.58162,1925.83,0,0,21,25.1,35.3,992.7,30.7,5.6,18.16876021,1000,17.58162
 2019-08-14,28.6,2.1,76,1.2,18.45,90052,수,17.58162,1938.37,0,0,16,25.9,35.7,990.2,30.5,6.7,18.11605282,1000,17.58162
 2019-08-15,26.1,2.3,86,15.8,7.61,75693,목,17.58162,2092.09,1,0,7,23.9,28.6,983.8,27,1.6,15.22740623,1000,17.58162
 2019-08-16,26.4,2.3,79,1.9,17.04,81147,금,17.58162,1927.17,0,0,14,23,29.5,985.6,27.3,4.8,16.3246051,1000,17.58162
 2019-08-17,26.2,2.1,75,2.1,18.63,68337,토,17.58162,2092.09,0,1,28,23.4,28.8,991.5,26.9,4.6,13.74757586,1000,17.58162
 2019-08-18,25.3,1.4,72,0,23.32,66051,일,17.58162,2092.09,0,1,21,22.6,30.7,996.9,28.1,5.7,13.28769383,1000,17.58162
 2019-08-19,25.1,1.3,75,0.4,20.39,81590,월,17.58162,1939.9,0,0,21,21.2,31.3,999.7,27.2,5.4,16.41372484,1000,17.58162
 2019-08-20,26,1.7,73,0.2,19.12,83162,화,17.58162,1960.25,0,0,28,23.2,32.8,999.9,30.2,6.4,16.72996918,1000,17.58162
 2019-08-21,25.8,1.2,82,8.6,14.5,83782,수,17.58162,1964.65,0,0,28,24.4,30.4,998.5,29.2,3.6,16.85469659,1000,17.58162
 2019-08-22,25.8,1.6,82,25.2,15.59,82264,목,17.58162,1951.01,0,0,36,23,31.4,996.5,31.5,7.2,16.54931561,1000,17.58162
 2019-08-23,24.7,1.5,73,0,17.94,79012,금,17.58162,1948.3,0,0,29,22.7,30.5,998.4,31.7,7.9,15.89510022,1000,17.58162
 2019-08-24,22.8,1.2,77,0,11.78,64735,토,17.58162,2092.09,0,1,19,21.5,27.3,1000.6,26.7,3.2,13.02294984,1000,17.58162
 2019-08-25,23.2,1.2,78,1.2,18.63,63326,일,17.58162,2092.09,0,1,17,20.2,29.9,1002.8,30.9,5.6,12.73949675,1000,17.58162
 2019-08-26,24.3,1.4,75,0.1,20.64,79478,월,17.58162,1916.31,0,0,24,21.5,32.1,1002,31.5,5.1,15.98884696,1000,17.58162
 2019-08-27,22.7,1.2,89,16.7,9.16,77998,화,17.58162,1924.6,0,0,27,22.2,29.3,997.7,26.4,4,15.69111056,1000,17.58162
 2019-08-28,23.8,1.1,85,0.9,13.05,79037,수,17.58162,1941.09,0,0,27,23.6,30.2,996.6,27.7,2.9,15.90012956,1000,17.58162
 2019-08-29,22.4,1.4,86,4.2,8.29,76683,목,17.58162,1933.41,0,0,26,20.1,26.4,995.9,25.9,3.2,15.42656774,1000,17.58162
 2019-08-30,22.9,1.9,72,0.2,21.39,73735,금,17.58162,1967.79,0,0,18,19.5,27,998.8,24.1,5.7,14.83350902,1000,17.58162
 2019-08-31,22.6,1.4,74,0,20.81,63393,토,17.58162,2092.09,0,1,15,18.5,28.9,1003.4,25,6.1,12.75297535,1000,17.58162
 2019-09-01,22.1,1,81,0.8,12.69,61847,일,15.48922,2092.09,0,1,16,19.2,27.8,1006.8,23.8,4.4,12.44196152,1000,15.48922
 2019-09-02,21.6,1.1,85,11.4,10.71,76231,월,15.48922,1969.19,0,0,22,19.4,29.7,1006.5,24.8,5.3,15.33563744,1000,15.48922
 2019-09-03,22.1,1.2,91,13.1,6.9,77067,화,15.48922,1965.69,0,0,21,22,28,1005.3,26.3,4.1,15.50381827,1000,15.48922
 2019-09-04,23.4,1.3,93,11.9,6.86,77939,수,15.48922,1988.53,0,0,8,21.2,25.5,1003.1,23.5,1.6,15.67924134,1000,15.48922
 2019-09-05,24.2,1.1,91,22,9.45,79390,목,15.48922,2004.75,0,0,8,21.5,27.6,1001.9,23.7,1.9,15.97114371,1000,15.48922
 2019-09-06,25.4,1.7,86,2.9,9.19,79916,금,15.48922,2009.13,0,0,13,21.6,29.1,999.2,25.5,3.7,16.07696084,1000,15.48922
 2019-09-07,25.8,4.8,81,12.3,7.32,68972,토,15.48922,2092.09,0,1,0,22.6,29.5,987.7,24.1,3.3,13.87532087,1000,15.48922
 2019-09-08,24.6,1.1,85,0.8,10.83,65686,일,15.48922,2092.09,0,1,0,22.9,27.3,998.3,25.1,2.8,13.2142656,1000,15.48922
 2019-09-09,24.7,1.4,87,8,10.24,78980,월,15.48922,2019.55,0,0,34,22.4,28,1000.6,25.2,3.3,15.88866268,1000,15.48922
 2019-09-10,25.4,1.8,83,15.3,12.6,78650,화,15.48922,2032.08,0,0,11,22.1,26.5,1001.7,24.4,1.9,15.82227551,1000,15.48922
 2019-09-11,23.9,1.9,85,7.4,10.89,73271,수,15.48922,2049.2,0,0,8,20.4,28.7,1004.6,24.9,5.9,14.74016464,1000,15.48922
 2019-09-12,20.8,2.1,81,5.6,5.81,55025,목,15.48922,2092.09,1,0,10,18.7,22.9,1006.6,21.9,2.6,11.06955766,1000,15.48922
 2019-09-13,21.7,1.6,74,0,20.41,50583,금,15.48922,2092.09,1,0,12,18.3,29.3,1003.6,24.4,5.6,10.17594612,1000,15.48922
 2019-09-14,22.3,1.1,81,0.1,12.35,55077,토,15.48922,2092.09,1,1,18,20.8,24.1,1001.6,22.9,1.6,11.08001867,1000,15.48922
 2019-09-15,23.4,1.5,79,0.4,16.92,58401,일,15.48922,2092.09,0,1,15,19.5,30,1000.8,25.2,5.1,11.74871853,1000,15.48922
 2019-09-16,22.4,1.6,73,0.2,19.34,71926,월,15.48922,2062.22,0,0,11,20.7,30.5,1001,27.4,8,14.46958663,1000,15.48922
 2019-09-17,21.3,1.6,68,0,21.25,72654,화,15.48922,2062.33,0,0,16,18,29,1004.7,25.4,6.8,14.61604075,1000,15.48922
 2019-09-18,21,1.8,64,0,21.08,71310,수,15.48922,2070.73,0,0,24,16,25.4,1006.7,25.4,8.1,14.34566391,1000,15.48922
 2019-09-19,19.2,1.5,68,0,20.4,71203,목,15.48922,2080.35,0,0,23,13.6,26,1008.2,23.3,5.9,14.32413838,1000,15.48922
 2019-09-20,19.3,1.7,71,0,10.57,68997,금,15.48922,2091.52,0,0,21,15.8,24.2,1007.5,21.5,3.9,13.8803502,1000,15.48922
 2019-09-21,17.8,2.1,86,40.1,3.27,60423,토,15.48922,2092.09,0,1,14,18.3,22.1,1009.1,20.8,2.7,12.15549082,1000,15.48922
 2019-09-22,17.5,4.1,86,65.1,2.25,57175,일,15.48922,2092.09,0,1,8,17.3,19.6,1003.2,18.5,3.6,11.50208013,1000,15.48922
 2019-09-23,18.1,1.8,75,0.4,14.07,67955,월,15.48922,2091.7,0,0,9,16.9,24.6,1004.4,20.2,4.9,13.67072768,1000,15.48922
 2019-09-24,17.8,1.2,77,0,20.22,68030,화,15.48922,2101.04,0,0,18,13.9,26.5,1008.6,23,6,13.68581568,1000,15.48922
 2019-09-25,18.4,1.1,79,0,15.84,69484,수,15.48922,2073.39,0,0,24,14.8,27.4,1011.7,23.4,4.4,13.97832157,1000,15.48922
 2019-09-26,20.4,1.3,78,0,14.75,70942,목,15.48922,2074.52,0,0,23,17.7,29,1013.6,25.1,5,14.27163216,1000,15.48922
 2019-09-27,21.4,1.3,79,1.5,13.3,70695,금,15.48922,2049.93,0,0,19,19.6,27,1012.1,24.4,4,14.22194237,1000,15.48922
 2019-09-28,22.5,1,84,1.8,13.77,61652,토,15.48922,2092.09,0,1,25,19.4,29.2,1008.1,25.8,4.8,12.40273274,1000,15.48922
 2019-09-29,22.2,1.1,80,0.1,17.7,59910,일,15.48922,2092.09,0,1,31,17.9,28.6,1006.7,24.7,6.2,12.05228895,1000,15.48922
 2019-09-30,21.6,1,81,0.1,17.26,72703,월,15.48922,2063.05,0,0,42,16.4,29.9,1006.8,24.3,5.7,14.62589824,1000,15.48922
 2019-10-01,21.2,1,89,9.3,7.2,73550,화,11.93161,2072.42,0,0,42,17.6,28.2,1007.9,24.5,3.9,14.79629197,1000,11.93161
 2019-10-02,20.9,2.2,94,101.9,2.13,72674,수,11.93161,2031.91,0,0,24,20,24.2,1001.7,22.2,1.5,14.62006421,1000,11.93161
 2019-10-03,21.8,2.8,83,27,11.82,65389,목,11.93161,2092.09,1,0,6,19.8,27.3,996.4,22.6,3.7,13.15451714,1000,11.93161
 2019-10-04,21.1,1.2,84,0.2,15.66,69517,금,11.93161,2020.69,0,0,21,18,27.8,1002.4,22.9,4.5,13.98496029,1000,11.93161
 2019-10-05,18.8,2,81,2.5,7.87,58463,토,11.93161,2092.09,0,1,37,14.7,21.9,1006.1,20.8,3.6,11.76119127,1000,11.93161
 2019-10-06,17,1.9,70,0,14.3,56929,일,11.93161,2092.09,0,1,9,13.2,22.7,1012.3,19.1,4.4,11.45259151,1000,11.93161
 2019-10-07,15.3,1.2,90,8.3,3.58,67701,월,11.93161,2021.73,0,0,9,13.3,17.9,1007.9,16.7,0.8,13.61962968,1000,11.93161
 2019-10-08,15.6,2.1,69,0.1,16.39,66068,화,11.93161,2046.25,0,0,18,10.6,19.8,1008.2,16.7,5.6,13.29111378,1000,11.93161
 2019-10-09,12.9,1.3,66,0,18.67,62364,수,11.93161,2092.09,1,0,20,7.7,20.4,1009.5,14.1,4.9,12.54596809,1000,11.93161
 2019-10-10,14.6,0.9,73,0,12.26,66814,목,11.93161,2028.15,0,0,25,10.7,19.8,1006.3,16,2.4,13.44118901,1000,11.93161
 2019-10-11,17.7,1.7,69,0,16.87,65826,금,11.93161,2044.61,0,0,28,13,26.1,1005.2,18.4,5.5,13.24242985,1000,11.93161
 2019-10-12,17.8,2.9,62,0,16.07,56963,토,11.93161,2092.09,0,1,21,13.3,23.3,1008,18.2,6.7,11.4594314,1000,11.93161
 2019-10-13,15.6,1.8,67,0,16.49,56189,일,11.93161,2092.09,0,1,17,12.1,23.8,1012.2,17.8,4.6,11.30372331,1000,11.93161
 2019-10-14,14.4,1.6,74,2.6,14.24,66445,월,11.93161,2067.4,0,0,26,9.5,19.6,1014.8,17.1,4.8,13.36695609,1000,11.93161
 2019-10-15,13.1,1.6,75,1,12.21,66840,화,11.93161,2068.17,0,0,14,8.8,20.4,1017.6,14.5,3.6,13.44641952,1000,11.93161
 2019-10-16,13,1.1,77,0,15.77,65339,수,11.93161,2082.83,0,0,20,9,20.8,1016,16.3,4.3,13.14445848,1000,11.93161
 2019-10-17,13.7,1.2,77,0,10.45,65896,목,11.93161,2077.94,0,0,24,11.2,21.6,1014.1,17.2,3.9,13.25651198,1000,11.93161
 2019-10-18,15,1.6,81,4.3,6.75,66319,금,11.93161,2060.69,0,0,16,12,22.7,1011.9,17.4,4.1,13.34160826,1000,11.93161
 2019-10-19,16,1.3,80,0.1,15.06,57570,토,11.93161,2092.09,0,1,16,12.1,23.1,1010.4,17.5,4,11.58154356,1000,11.93161
 2019-10-20,14.9,1,81,0,15.06,56578,일,11.93161,2092.09,0,1,31,12,22.9,1011.4,18.1,3.7,11.38197971,1000,11.93161
 2019-10-21,15,1.2,76,0,15.56,66898,월,11.93161,2064.84,0,0,34,10.9,24.6,1008.5,15.9,4.1,13.45808757,1000,11.93161
 2019-10-22,15.6,1.3,75,0,14.08,67468,화,11.93161,2088.86,0,0,33,13.3,24.4,1007.5,18.3,3.9,13.57275631,1000,11.93161
 2019-10-23,15.7,1.4,76,0.1,6.82,67006,수,11.93161,2080.62,0,0,21,14.3,20.7,1008.9,17.3,3.4,13.47981428,1000,11.93161
 2019-10-24,17.2,1.9,70,1.8,10.45,66741,목,11.93161,2085.66,0,0,27,15.3,23.8,1009.1,19.4,5,13.42650337,1000,11.93161
 2019-10-25,16.8,1.6,72,0.3,12.27,65970,금,11.93161,2087.89,0,0,21,13.1,22,1007.4,17.2,4.1,13.2713988,1000,11.93161
 2019-10-26,12.6,2.3,63,0,13.89,57066,토,11.93161,2092.09,0,1,19,6.6,14.9,1008.5,12.6,3.2,11.48015225,1000,11.93161
 2019-10-27,10.2,1.5,66,0,14.91,56033,일,11.93161,2092.09,0,1,19,4.7,17.4,1009.1,12,3.7,11.27234029,1000,11.93161
 2019-10-28,11.1,1.4,71,0.2,14.04,66673,월,11.93161,2093.6,0,0,26,7.4,17.7,1005.3,13,3.3,13.41282359,1000,11.93161
 2019-10-29,12.9,1.9,67,0.7,12.49,67119,화,11.93161,2092.69,0,0,81,8.2,17.6,1005.5,12.4,3.8,13.50254685,1000,11.93161
 2019-10-30,10.8,1.4,68,0,15.25,66526,수,11.93161,2080.27,0,0,20,5,17.7,1011.1,11.2,3.5,13.38325112,1000,11.93161
 2019-10-31,12.9,1.6,73,0,13.78,66888,목,11.93161,2083.48,0,0,63,8.4,19.7,1010.1,14.2,2.7,13.45607583,1000,11.93161
 2019-11-01,14,1.2,73,0,13.24,65117,금,12.43704,2100.2,0,0,94,11.4,20.5,1011.3,14.8,4.2,13.09979802,1000,12.43704
 2019-11-02,13.1,0.9,78,0,9.55,56973,토,12.43704,2092.09,0,1,62,8.3,18.7,1009.9,13.5,2.2,11.46144314,1000,12.43704
 2019-11-03,13.5,1.3,76,1.8,10.58,56036,일,12.43704,2092.09,0,1,48,9.4,22.1,1009.6,15.1,4.5,11.27294381,1000,12.43704
 2019-11-04,12.1,1.2,76,0.1,12.46,65979,월,12.43704,2130.24,0,0,12,9.2,20.3,1011.5,13.7,3.7,13.27320936,1000,12.43704
 2019-11-05,11.3,1.3,76,0,12.96,66471,화,12.43704,2142.64,0,0,26,8.4,18.4,1009,12.4,2.9,13.37218659,1000,12.43704
 2019-11-06,10.9,1.1,72,0,12.61,65837,수,12.43704,2144.15,0,0,43,6.3,16.5,1006.6,11,2.9,13.24464276,1000,12.43704
 2019-11-07,10.4,1.8,65,0,12.06,66635,목,12.43704,2144.29,0,0,42,5,13.6,1007.5,10.3,5,13.405179,1000,12.43704
 2019-11-08,7.5,1.4,59,0,13.31,66895,금,12.43704,2137.23,0,0,36,1.1,13,1011.1,7.3,4.3,13.45748405,1000,12.43704
 2019-11-09,8.1,1.2,61,0.1,12.13,58848,토,12.43704,2092.09,0,1,34,3.5,17.2,1011,8.6,4.3,11.83864297,1000,12.43704
 2019-11-10,9.1,1.5,72,8,6.77,57626,일,12.43704,2092.09,0,1,37,6.2,15.3,1001.2,10.5,2.2,11.59280926,1000,12.43704
 2019-11-11,11.7,2.2,74,1,8.83,67084,월,12.43704,2124.09,0,0,19,7.9,15.1,1000.8,11.4,2.5,13.49550579,1000,12.43704
 2019-11-12,9.2,1.1,75,0,10.12,68342,화,12.43704,2140.92,0,0,35,4.8,14.5,1010.5,8.5,2,13.74858173,1000,12.43704
 2019-11-13,8.6,1.8,75,2.7,3.81,71244,수,12.43704,2122.45,0,0,37,3,11.3,1007.2,7.7,1.8,14.33238648,1000,12.43704
 2019-11-14,3.3,2.7,44,0,13.84,72026,목,12.43704,2139.23,0,0,20,-2.5,5,1013.7,2.6,2.9,14.48970395,1000,12.43704
 2019-11-15,6.8,1.7,71,3.3,8.12,70876,금,12.43704,2162.18,0,0,25,1.4,7.6,1007.6,6.2,0.5,14.25835472,1000,12.43704
 2019-11-16,10.1,1.2,81,0.3,9.81,60421,토,12.43704,2092.09,0,1,35,3.8,12.7,1010.1,7.6,2,12.15508848,1000,12.43704
 2019-11-17,10.8,1.6,88,20,2.07,58646,일,12.43704,2092.09,0,1,31,5.6,10.5,1006.9,7.6,0.9,11.79800597,1000,12.43704
 2019-11-18,8.4,3.6,65,12.8,7.02,71848,월,12.43704,2160.69,0,0,71,0.4,12.7,1008.7,6.9,2.6,14.45389512,1000,12.43704
 2019-11-19,3.3,2.7,57,0.1,10.61,74393,화,12.43704,2153.24,0,0,29,-3.5,4,1015.5,2.4,2.4,14.96588102,1000,12.43704
 2019-11-20,2.2,1.5,54,0,13.02,74148,수,12.43704,2125.32,0,0,26,-4.6,6.3,1020.9,2,2.9,14.91659357,1000,12.43704
 2019-11-21,4.7,1.1,55,0,10.15,74041,목,12.43704,2096.6,0,0,37,-2.3,9,1021.4,2.9,2.8,14.89506804,1000,12.43704
 2019-11-22,8.9,1.3,65,0,11.54,71571,금,12.43704,2101.96,0,0,47,3,17.3,1017,6.3,4.2,14.39817013,1000,12.43704
 2019-11-23,10.4,1.1,76,0,10.28,60030,토,12.43704,2092.09,0,1,35,7.7,17.7,1013.4,8.7,2.4,12.07642974,1000,12.43704
 2019-11-24,12.5,1.6,78,1.1,7.96,57696,일,12.43704,2092.09,0,1,32,4.6,15.6,1010.1,8.7,1.6,11.60689139,1000,12.43704
 2019-11-25,5.7,2.5,70,2.7,5.57,74250,월,12.43704,2123.5,0,0,25,-1.2,6,1019.1,3.8,1.6,14.93711324,1000,12.43704
 2019-11-26,7.5,1.3,73,0.3,10.17,72776,화,12.43704,2121.35,0,0,28,1.2,13.7,1018.6,5.7,2.5,14.64058389,1000,12.43704
 2019-11-27,6,2,64,0.8,7.43,73684,수,12.43704,2127.85,0,0,37,0.3,6.8,1017.7,3.7,2.6,14.82324919,1000,12.43704
 2019-11-28,4.6,1.5,73,2.3,8.48,73693,목,12.43704,2118.6,0,0,42,-0.6,10.4,1019.1,3.8,2.7,14.82505975,1000,12.43704
 2019-11-29,3.1,1.4,63,0,11.6,73720,금,12.43704,2087.96,0,0,49,-3.4,6.9,1020.9,2.4,2.8,14.83049143,1000,12.43704
 2019-11-30,5.1,1,63,0.1,9.3,62203,토,12.43704,2092.09,0,1,51,-1.4,9.3,1018,3.2,2.2,12.51357919,1000,12.43704
 2019-12-01,6,1.1,84,12.9,2.06,60978,일,12.76195,2092.09,0,1,44,2.3,6.2,1011.4,5.2,0.8,12.26714197,1000,12.76195
 2019-12-02,3.3,3.1,57,0.2,10.23,76453,월,12.76195,2091.92,0,0,32,-3.2,2.8,1011.8,2,2.4,15.3802979,1000,12.76195
 2019-12-03,2,1.7,68,0.4,7.64,77950,화,12.76195,2084.07,0,0,33,-5,4.2,1014.4,1.4,1.3,15.68145424,1000,12.76195
 2019-12-04,3.9,1.5,63,0.1,10.47,76624,수,12.76195,2068.89,0,0,33,-2,7.2,1018.5,2.5,2.9,15.41469852,1000,12.76195
 2019-12-05,0,2.6,47,0,11.24,80251,목,12.76195,2060.74,0,0,26,-8.5,-0.2,1025.3,-0.4,2.4,16.14435387,1000,12.76195
 2019-12-06,-3.5,1.9,46,0,10.95,81787,금,12.76195,2081.85,0,0,36,-10.6,-1,1025,-2.9,2,16.45335597,1000,12.76195
 2019-12-07,-0.3,1.6,63,0,8.1,67875,토,12.76195,2092.09,0,1,53,-5.5,1.2,1018.9,-1.3,0.7,13.65463382,1000,12.76195
 2019-12-08,0.8,1.2,69,0,10.73,64092,일,12.76195,2092.09,0,1,59,-5.5,4.9,1018,-1,2,12.89359545,1000,12.76195
 2019-12-09,2.5,1.2,71,0.1,8.5,80600,월,12.76195,2088.65,0,0,75,-1.3,8,1012.4,0.7,1.3,16.21456333,1000,12.76195
 2019-12-10,6.1,1.2,80,0.4,7.13,79201,화,12.76195,2098,0,0,112,6,10.8,1008.4,5.9,1.2,15.93312197,1000,12.76195
 2019-12-11,6.7,2.6,69,0.3,5.68,76860,수,12.76195,2105.62,0,0,95,0.1,9.8,1007.1,5.8,2.3,15.46217541,1000,12.76195
 2019-12-12,1.4,2.1,49,0,10.9,78241,목,12.76195,2137.35,0,0,26,-3.5,3.4,1018,0.6,2,15.73999565,1000,12.76195
 2019-12-13,1.2,1.2,57,0.1,8.41,79110,금,12.76195,2170.25,0,0,45,-3.7,5.9,1015.7,1.1,1.7,15.9148152,1000,12.76195
 2019-12-14,3.8,1.8,62,0.4,10.05,64861,토,12.76195,2092.09,0,1,46,-0.1,6.4,1017.3,3.1,2.2,13.04829767,1000,12.76195
 2019-12-15,4.4,1.1,70,0,9.22,61405,일,12.76195,2092.09,0,1,41,0.4,11,1018.2,3.1,1.9,12.35304295,1000,12.76195
 2019-12-16,6.7,1,74,0,8.54,76425,월,12.76195,2168.15,0,0,41,2.1,12.9,1012.1,4.6,2.2,15.37466505,1000,12.76195
 2019-12-17,8,1.6,84,2.2,2.48,77487,화,12.76195,2195.68,0,0,36,3.2,10.2,1005.4,6.9,0.8,15.58831103,1000,12.76195
 2019-12-18,4.4,2.1,70,0.3,7.45,77666,수,12.76195,2194.76,0,0,41,-1.7,5.2,1013.2,2.4,1.9,15.62432104,1000,12.76195
 2019-12-19,1.9,2.2,53,0,10.18,77689,목,12.76195,2196.56,0,0,29,-4.5,3.1,1015.3,0.5,2.1,15.62894802,1000,12.76195
 2019-12-20,0.7,1.6,60,0.1,8.93,79158,금,12.76195,2204.18,0,0,33,-3.5,2,1018.6,0.3,2.2,15.92447152,1000,12.76195
 2019-12-21,-0.1,1.2,68,0.1,5.4,66564,토,12.76195,2092.09,0,1,79,-5.1,1.5,1016.4,-1.4,0.9,13.3908957,1000,12.76195
 2019-12-22,2.6,1,72,0.1,6.52,62827,일,12.76195,2092.09,0,1,71,0.3,8.4,1010.1,2.2,1.5,12.6391113,1000,12.76195
 2019-12-23,3.5,1.5,75,0.7,6.47,78779,월,12.76195,2203.71,0,0,78,0.3,5.2,1011.5,3.4,1,15.84822686,1000,12.76195
 2019-12-24,1.6,1.1,73,0,9.6,79456,화,12.76195,2190.08,0,0,119,-2.9,6.5,1016.6,1.4,1.6,15.98442114,1000,12.76195
 2019-12-25,3.2,1,63,0,8.54,65610,수,12.76195,2092.09,1,0,62,-2.7,6.6,1013.1,1.5,1.1,13.19897643,1000,12.76195
 2019-12-26,3.3,1.9,70,1.2,2.39,79431,목,12.76195,2197.93,0,0,57,-2.4,4.1,1007.2,2.4,1.5,15.97939181,1000,12.76195
 2019-12-27,0.2,2.3,54,0,10.58,78548,금,12.76195,2204.21,0,0,41,-4.6,2.6,1014.1,-0.9,2.2,15.80175584,1000,12.76195
 2019-12-28,0.1,1,62,0,10.28,65014,토,12.76195,2092.09,0,1,49,-3.6,6.1,1017.7,-0.7,2,13.07907718,1000,12.76195
 2019-12-29,2.2,1.2,75,6,3.39,62540,일,12.76195,2092.09,0,1,53,1.1,6.2,1015,1.7,1.6,12.58137458,1000,12.76195
 2019-12-30,4.7,2,81,0.9,4.22,75158,월,12.76195,2197.67,0,0,47,-5.7,6.8,1013,3.3,1.3,15.11977855,1000,12.76195
 2019-12-31,-4.1,3.4,46,0.1,11.45,76223,화,12.76195,2092.09,0,0,33,-10.9,-4.5,1023.7,-3.5,1.4,15.33402805,1000,12.76195
